Trddt,market_return
2021-06-16,-0.009054853151542244
2021-06-17,0.008407792810895287
2021-06-18,0.009601065178571427
2021-06-21,0.0124548156424581
2021-06-22,0.007806341659232828
2021-06-23,0.007784804236343365
2021-06-24,-0.005007645642968576
2021-06-25,0.0041598577787669705
2021-06-28,0.006599007781236105
2021-06-29,-0.007451086406041758
2021-06-30,0.009395006438721137
2021-07-01,-0.012312212605415
2021-07-02,-0.004475678793256433
2021-07-05,0.014220758368432718
2021-07-06,0.0020203981399468554
2021-07-07,0.009300598540145985
2021-07-08,-0.0025628159522757396
2021-07-09,0.009016099182681687
2021-07-12,0.012642476916280097
2021-07-13,0.006306156767498344
2021-07-14,-0.007090741771592667
2021-07-15,-0.0037482068051259395
2021-07-16,0.0003746381898454747
2021-07-19,0.0022487281960697726
2021-07-20,0.003385254136333554
2021-07-21,0.012142960061782877
2021-07-22,0.007402863155575143
2021-07-23,-0.008793670704845815
2021-07-26,-0.012742291813380283
2021-07-27,-0.01841692607260726
2021-07-28,-0.021551774236095844
2021-07-29,0.02600587738958471
2021-07-30,0.010328108256477822
2021-08-02,0.018834649615806803
2021-08-03,-0.0021245863506693
2021-08-04,0.014275529695375848
2021-08-05,-0.0050269478870155464
2021-08-06,0.001599068927789934
2021-08-09,0.011599948796498906
2021-08-10,0.010775225404459993
2021-08-11,0.008119352208132926
2021-08-12,0.004804998470948013
2021-08-13,0.0011122545811518326
2021-08-16,0.001943226945716154
2021-08-17,-0.02174713594771242
2021-08-18,0.010099235242866478
2021-08-19,-0.0018623077927731823
2021-08-20,-0.005699200739451935
2021-08-23,0.024768135711178772
2021-08-24,0.006684095610604085
2021-08-25,0.007404935231471418
2021-08-26,-0.005448168331885317
2021-08-27,-0.001903030184581976
2021-08-30,0.0018578592833876223
2021-08-31,0.00023952410947002595
2021-09-01,-0.00206497546145494
2021-09-02,0.011235422116011296
2021-09-03,0.0025774405822289815
2021-09-06,0.014354876438653639
2021-09-07,0.011932697548275115
2021-09-08,0.008593944697462589
2021-09-09,0.002543277729636049
2021-09-10,-0.0034249161793372318
2021-09-13,0.005956423010380622
2021-09-14,-0.007934752592912705
2021-09-15,0.00549027117545376
2021-09-16,-0.013605535652549699
2021-09-17,-0.0019024292503780514
2021-09-22,0.005479437527021185
2021-09-23,0.007154958495460441
2021-09-24,-0.013469632591311866
2021-09-27,-0.02619301643598616
2021-09-28,0.0040657777057679844
2021-09-29,-0.02758547734138973
2021-09-30,0.021655761647972387
2021-10-08,0.014062196205260889
2021-10-11,-0.0015906257814184094
2021-10-12,-0.015846334338647135
2021-10-13,0.003895646349343097
2021-10-14,0.006347767226528855
2021-10-15,-0.006706542617305209
2021-10-18,0.007342037841324447
2021-10-19,0.0057317876638727705
2021-10-20,-0.0014537149301825992
2021-10-21,-0.004582599184199227
2021-10-22,-0.008263767975960507
2021-10-25,0.006765046995708154
2021-10-26,-0.004334029165773108
2021-10-27,-0.016558567359177552
2021-10-28,-0.018535257912745934
2021-10-29,0.015742425914047467
2021-11-01,0.0134445011759675
2021-11-02,-0.012285464430677207
2021-11-03,0.007379930158052115
2021-11-04,0.014672805852199914
2021-11-05,-0.003992633568225496
2021-11-08,0.006754873985476292
2021-11-09,0.01101316282051282
2021-11-10,0.0066757608370702545
2021-11-11,0.010539622810764631
2021-11-12,0.011024678259014296
2021-11-15,0.012258320919344541
2021-11-16,-0.008093628243300724
2021-11-17,0.013909123750797366
2021-11-18,-0.006757466978126991
2021-11-19,0.01179424219910847
2021-11-22,0.009594420449724226
2021-11-23,0.004556323860021209
2021-11-24,0.0047141522799575815
2021-11-25,0.00018700614927905012
2021-11-26,-0.0014022845028619885
2021-11-29,-0.0005965498092412037
2021-11-30,0.00762043759271032
2021-12-01,0.010173955932203391
2021-12-02,-0.010565538542990258
2021-12-03,0.0038816683608640405
2021-12-06,-0.014584497355616672
2021-12-07,-0.005634036794248256
2021-12-08,0.011908264904862579
2021-12-09,0.00485755663567202
2021-12-10,0.0038950971488912363
2021-12-13,0.004434690390707497
2021-12-14,0.005898402745512143
2021-12-15,0.002010597550675676
2021-12-16,0.00879539932460954
2021-12-17,-0.007388114605318699
2021-12-20,-0.009964810126582277
2021-12-21,0.015301207849757335
2021-12-22,0.004904689858739194
2021-12-23,-0.004698790315789474
2021-12-24,-0.016190587962962962
2021-12-27,0.004799176730486009
2021-12-28,0.006648910428931875
2021-12-29,-0.0005155453016607105
2021-12-30,0.010414441059046018
2021-12-31,0.0065119783522488445
2022-01-04,0.010542351124185752
2022-01-05,-0.013434852551984879
2022-01-06,0.008724002518891688
2022-01-07,-0.015540553597650513
2022-01-10,0.008781431298510594
2022-01-11,-0.004245014675052412
2022-01-12,0.013529977367979881
2022-01-13,-0.008510807668133249
2022-01-14,-0.004500500942803268
2022-01-17,0.016016308127356514
2022-01-18,-0.012076082025528354
2022-01-19,0.0009305745081624111
2022-01-20,-0.022267693386354124
2022-01-21,-0.01146781569037657
2022-01-24,-0.0029176202425763276
2022-01-25,-0.04000832287745713
2022-01-26,0.006507020489232698
2022-01-27,-0.03175444643975778
2022-01-28,0.011965253233208177
2022-02-07,0.013678345223195661
2022-02-08,0.01351649697475485
2022-02-09,0.014291188529718458
2022-02-10,-0.003272430506355491
2022-02-11,-0.020079223171494062
2022-02-14,-5.415645833333353e-05
2022-02-15,0.005157890462307371
2022-02-16,0.012330920691090756
2022-02-17,-0.0024234731473771857
2022-02-18,0.007306382151029749
2022-02-21,0.013279809652589973
2022-02-22,-0.010452788477537438
2022-02-23,0.016688259251559253
2022-02-24,-0.023266732695905217
2022-02-25,0.009880842203742204
2022-02-28,-0.00014176854352794532
2022-03-01,0.008172975488159534
2022-03-02,0.0041256758778308745
2022-03-03,-0.0020271810058187867
2022-03-04,-0.011056420440382221
2022-03-07,-0.014916487850467291
2022-03-08,-0.030809455017660504
2022-03-09,-0.013673931629260182
2022-03-10,0.017329281262982967
2022-03-11,0.006979908053134081
2022-03-14,-0.02625922848849264
2022-03-15,-0.05027761694634349
2022-03-16,0.03031972265948633
2022-03-17,0.01962701014492754
2022-03-18,0.012913498551324502
2022-03-21,0.013089823127844435
2022-03-22,-0.0014029931818181816
2022-03-23,0.002919696675614289
2022-03-24,-0.011056799049979346
2022-03-25,-0.004408238124741842
2022-03-28,-0.0042987497935590415
2022-03-29,-0.008750371776356508
2022-03-30,0.015628529290429044
2022-03-31,-0.0022315056782985757
2022-04-01,-0.001459105904211396
2022-04-06,0.009560175511046872
2022-04-07,-0.022382405656482245
2022-04-08,-0.006810101547987615
2022-04-11,-0.02901526253869969
2022-04-12,0.016736785360824742
2022-04-13,-0.018887941079522044
2022-04-14,0.008567145417095778
2022-04-15,-0.016825694209767154
2022-04-18,0.006978375051546392
2022-04-19,0.0040487261120263586
2022-04-20,-0.00988393393702408
2022-04-21,-0.03678895620888158
2022-04-22,-0.008657261557427574
2022-04-25,-0.07408095377028971
2022-04-26,-0.03376388815789474
2022-04-27,0.02942013991769547
2022-04-28,-0.016634791263136207
2022-04-29,0.04362066721615496
2022-05-05,0.017456134222592748
2022-05-06,-0.01032320008276433
2022-05-09,0.016241790399337888
2022-05-10,0.016797237799834573
2022-05-11,0.0038522117452440027
2022-05-12,0.00756977299979326
2022-05-13,0.007579705165289255
2022-05-16,0.0022562812564579458
2022-05-17,-0.0013578888888888892
2022-05-18,0.0072977764924602355
2022-05-19,0.007429400413223141
2022-05-20,0.012268827450980393
2022-05-23,0.012891574318744839
2022-05-24,-0.04073678662814693
2022-05-25,0.01872511567010309
2022-05-26,0.004366822075782537
2022-05-27,0.0006579437808896211
2022-05-30,0.009621700349866227
2022-05-31,0.01167504893092105
2022-06-01,0.0069063438848920855
2022-06-02,0.01052401315248664
2022-06-06,0.017428650819672133
2022-06-07,-0.005040748463744367
2022-06-08,-0.001602924478100696
2022-06-09,-0.019141479738027014
2022-06-10,0.016602129803761242
2022-06-13,0.0034790723039215686
2022-06-14,0.0007295938712972414
2022-06-15,-0.0009615328705594121
2022-06-16,0.007700864147088865
2022-06-17,0.005140705088902514
2022-06-20,0.011051927491830064
2022-06-21,-0.003896228664761127
2022-06-22,-0.01165796832856559
2022-06-23,0.01940373902389218
2022-06-24,0.010856726307189543
2022-06-27,0.00857767211440245
2022-06-28,0.014801745146127119
2022-06-29,-0.02047540809650378
2022-06-30,0.008629623671300081
2022-07-01,-0.0014183222381049625
2022-07-04,0.006309628501328972
2022-07-05,-0.007688818218954249
2022-07-06,-0.007955432360742707
2022-07-07,0.006846613956335442
2022-07-08,0.0021405222267536707
2022-07-11,-0.00793678686518458
2022-07-12,-0.0152586502141546
2022-07-13,0.011959656199021207
2022-07-14,0.0069448899755501226
2022-07-15,-0.01633103236970684
2022-07-18,0.024089686469989827
2022-07-19,0.009974425925925927
2022-07-20,0.009381758852258852
2022-07-21,-0.002949253154253154
2022-07-22,-0.002035609721374822
2022-07-25,-0.00758882967032967
2022-07-26,0.011079085400569337
2022-07-27,0.009144595039642205
2022-07-28,0.008185753455284554
2022-07-29,-0.004940660707029663
2022-08-01,0.005820670050761421
2022-08-02,-0.03774747311827957
2022-08-03,-0.003871816835699797
2022-08-04,0.014188298316771448
2022-08-05,0.013177226747720367
2022-08-08,0.013693184210526316
2022-08-09,0.003854743927125507
2022-08-10,0.0035939817850637527
2022-08-11,0.01330106213317142
2022-08-12,-0.00402448786407767
2022-08-15,0.0046241699716713875
2022-08-16,0.00772577425222312
2022-08-17,0.0029599907051929687
2022-08-18,0.0025905597255851493
2022-08-19,-0.012240303085299456
2022-08-22,0.006549536088709677
2022-08-23,0.00400772606329369
2022-08-24,-0.02953436585365854
2022-08-25,-0.0038526664652567977
2022-08-26,-0.0052660432856855245
2022-08-29,0.0077879975859987925
2022-08-30,-0.0030533536511768255
2022-08-31,-0.025740245980707396
2022-09-01,-0.003743830821780189
2022-09-02,0.013249811797752807
2022-09-05,0.002882613239719157
2022-09-06,0.012763340890850723
2022-09-07,0.003833862560192616
2022-09-08,-0.009251608259823577
2022-09-09,-0.00017669857800921298
2022-09-13,0.003089038654115762
2022-09-14,-0.007143357829395274
2022-09-15,-0.022995903846153846
2022-09-16,-0.022271843981574203
2022-09-19,-0.012559477591036415
2022-09-20,0.0149025126
2022-09-21,0.0042819420695165795
2022-09-22,-0.003652118881118881
2022-09-23,-0.02084835623003195
2022-09-26,-0.018657943535514764
2022-09-27,0.023819848684210526
2022-09-28,-0.02547447390438247
2022-09-29,-0.005215256573705179
2022-09-30,-0.012058672640382318
2022-10-10,-0.01778358834062873
2022-10-11,0.005720586831111996
2022-10-12,0.027496873732352357
2022-10-13,0.010581002186444049
2022-10-14,0.022732071513706792
2022-10-17,0.01578336990657921
2022-10-18,0.003927497218911402
2022-10-19,-0.007864609523809523
2022-10-20,-0.0025300557539682535
2022-10-21,0.0011569101190476191
2022-10-24,-0.013283155326324143
2022-10-25,-0.0032525249900833
2022-10-26,0.020627428628072958
2022-10-27,-0.00283112703131193
2022-10-28,-0.034667294455445544
2022-10-31,0.011026332541567697
2022-11-01,0.02497863184965381
2022-11-02,0.013512877127028098
2022-11-03,0.004298369139465876
2022-11-04,0.01700668558433854
2022-11-07,0.0073045049407114634
2022-11-08,-0.0004610934967384858
2022-11-09,0.0008307455048409407
2022-11-10,-0.004304172556762093
2022-11-11,0.004378503749013418
2022-11-14,-0.0010574053680678902
2022-11-15,0.019476981645944344
2022-11-16,-0.0017395765285996053
2022-11-17,0.0048645247583349776
2022-11-18,-0.006844145447378795
2022-11-21,0.0035525837273443664
2022-11-22,-0.011737444881889764
2022-11-23,-0.006274999015941744
2022-11-24,0.0035627932730133752
2022-11-25,-0.008136329203539822
2022-11-28,-0.004188095322327044
2022-11-29,0.018324514830092318
2022-11-30,-0.0007468639041633936
2022-12-01,0.008318876717707105
2022-12-02,0.006549349234393404
2022-12-05,0.007669561076197957
2022-12-06,-0.004081935401531513
2022-12-07,0.0008114119725220806
2022-12-08,-0.0032731153167287704
2022-12-09,-0.0013581778082728878
2022-12-12,-0.00212998237712943
2022-12-13,-0.0035307746230663797
2022-12-14,-0.002898977094753328
2022-12-15,0.0034649284177586544
2022-12-16,-0.011028459855440514
2022-12-19,-0.022228089558075873
2022-12-20,-0.004227912040656763
2022-12-21,-0.007440702581149784
2022-12-22,-0.01413191705698673
2022-12-23,-0.0033898781438876976
2022-12-26,0.016019665236888282
2022-12-27,0.005376055696202532
2022-12-28,-0.010976111370716512
2022-12-29,-0.003786448443579767
2022-12-30,0.006524980174927113
2023-01-03,0.02248518282494657
2023-01-04,0.0041687683045251505
2023-01-05,0.006050722664595067
2023-01-06,-0.0017889246455622453
2023-01-09,0.005768441702293043
2023-01-10,-0.0011901629126213592
2023-01-11,-0.008436962919821394
2023-01-12,0.00021490073815073823
2023-01-13,0.004016007962711206
2023-01-16,0.011050143495145631
2023-01-17,-0.0009197261072261073
2023-01-18,0.004588305048543689
2023-01-19,0.006722440691127936
2023-01-20,0.008088733889751553
2023-01-30,0.013224374417701865
2023-01-31,0.005002948553678897
2023-02-01,0.016408892683873473
2023-02-02,0.002320942009309542
2023-02-03,5.125771395303713e-05
2023-02-06,-0.002178380795344326
2023-02-07,0.006968994958309093
2023-02-08,-0.004632292418072523
2023-02-09,0.013717268358845184
2023-02-10,-0.0009073785354513753
2023-02-13,0.01034087236103041
2023-02-14,0.0007612335851249273
2023-02-15,0.0022712430286599534
2023-02-16,-0.02137852563358483
2023-02-17,-0.004975336878746859
2023-02-20,0.012155781407035176
2023-02-21,0.0037692672463768124
2023-02-22,0.0017845841220784238
2023-02-23,-0.0020094896658296307
2023-02-24,-0.002419738214837712
2023-02-27,-0.008574686244204018
2023-02-28,0.009154600038624953
2023-03-01,0.008775756370656371
2023-03-02,-0.0037219243535314547
2023-03-03,4.5102836195254054e-05
2023-03-06,0.0014970814043209876
2023-03-07,-0.019484862102217938
2023-03-08,0.008759624373312767
2023-03-09,0.0026681069982648934
2023-03-10,-0.012745461360570438
2023-03-13,0.002044119175972276
2023-03-14,-0.011495940531177829
2023-03-15,0.008100460280823236
2023-03-16,-0.015261257164839392
2023-03-17,0.007253195384615385
2023-03-20,-0.003686938653846154
2023-03-21,0.014906914088026137
2023-03-22,0.00575359015763168
2023-03-23,0.0005162299711815562
2023-03-24,0.0011792091817134074
2023-03-27,-0.0002455883256528418
2023-03-28,-0.008021667306584757
2023-03-29,-0.0038720872985418264
2023-03-30,-0.0034747221795855716
2023-03-31,0.008905455679201842
2023-04-03,0.009677060797851939
2023-04-04,-0.007799796895957079
2023-04-06,-0.0005031661237785014
2023-04-07,0.009819465593252828
2023-04-10,-0.009838307442127416
2023-04-11,0.001234799961751769
2023-04-12,0.007982812165263963
2023-04-13,-0.004417168833652008
2023-04-14,0.0041922075363427696
2023-04-17,0.0005779472275334608
2023-04-18,-0.005267652472789765
2023-04-19,-0.003634869008974604
2023-04-20,-0.004737831297709924
2023-04-21,-0.02597876255010498
2023-04-24,-0.0046915775911433475
2023-04-25,-0.020842450572519086
2023-04-26,0.008727494935983184
2023-04-27,0.0003003077070185504
2023-04-28,0.018395559049079756
2023-05-04,0.005017808457231125
2023-05-05,-0.006915551446637288
2023-05-08,0.006219649425287357
2023-05-09,-0.015302608087389804
2023-05-10,0.003735368965517241
2023-05-11,0.005557254834386368
2023-05-12,-0.008608734213547646
2023-05-15,0.008280806963841592
2023-05-16,-0.006964522553516821
2023-05-17,0.009669696275071634
2023-05-18,0.0049484557082856056
2023-05-19,0.001916774279717612
2023-05-22,0.004355541396413583
2023-05-23,-0.0078803001525553
2023-05-24,-0.0003993337781166606
2023-05-25,-0.0007426255002858775
2023-05-26,0.004379785401181628
2023-05-29,-0.00434844859813084
2023-05-30,0.0038366522402287894
2023-05-31,-0.0023713477515243902
2023-06-01,0.0029866902857142857
2023-06-02,0.00825493012185834
2023-06-05,0.003598684310738766
2023-06-06,-0.018947767561393488
2023-06-07,0.0044350597753664575
2023-06-08,-0.005086679733587059
2023-06-09,0.00526517760030424
2023-06-12,0.006367433650190113
2023-06-13,0.003976945827789393
2023-06-14,0.0007502606959498004
2023-06-15,0.0035952131863955916
2023-06-16,0.00695953849078122
2023-06-19,0.0002922310613252326
2023-06-20,-0.0041278506357942685
2023-06-21,-0.013633679939324992
2023-06-26,-0.016854955252180507
2023-06-27,0.01821437237066515
2023-06-28,-0.002512269354533409
2023-06-29,0.009668838221381268
2023-06-30,0.011455816257088847
2023-07-03,0.004217628425628426
2023-07-04,0.006865231103552532
2023-07-05,-0.0054405730209710935
2023-07-06,-0.0008425611415611415
2023-07-07,-0.004759795617680393
2023-07-10,0.0009195234227427278
2023-07-11,0.007883011902512753
2023-07-12,-0.010927191465256798
2023-07-13,0.00995256222851747
2023-07-14,0.0005924210725075528
2023-07-17,-0.002249834308360068
2023-07-18,7.394961313455363e-05
2023-07-19,-0.0013883058069381598
2023-07-20,-0.009924391558319201
2023-07-21,-0.002976224985867722
2023-07-24,-0.0004956403541823663
2023-07-25,0.01623112577668989
2023-07-26,-0.003501007714016933
2023-07-27,-0.006281984948259643
2023-07-28,0.00727722249388753
2023-07-31,0.008227211021252588
2023-08-01,-0.0023183691237307256
2023-08-02,-0.0012969725409065264
2023-08-03,-0.0005465253759398495
2023-08-04,0.0010640067656455556
2023-08-07,-0.005717261555806088
2023-08-08,-0.0016987952667167543
2023-08-09,-0.0032063810060060064
2023-08-10,0.0036792710560870382
2023-08-11,-0.01536842918776965
2023-08-14,0.0033720755955730635
2023-08-15,-0.005034623593398349
2023-08-16,-0.008947773613193403
2023-08-17,0.012571621768452603
2023-08-18,-0.011962392322097377
2023-08-21,-0.00656884909193035
2023-08-22,0.001802155185323849
2023-08-23,-0.016688769360269362
2023-08-24,-0.0011623129442573888
2023-08-25,-0.018865974004114456
2023-08-28,0.008912161181750188
2023-08-29,0.03487120441368992
2023-08-30,0.007169573191250701
2023-08-31,-0.0049082771129394165
2023-09-01,0.0016789521495327105
2023-09-04,0.01487453561413348
2023-09-05,-0.004936712630792228
2023-09-06,0.004991648234634784
2023-09-07,-0.016530189017556964
2023-09-08,0.002666820541549953
2023-09-11,0.008827889843166542
2023-09-12,-0.0009512106049290515
2023-09-13,-0.010509422997946612
2023-09-14,-0.007544990106402838
2023-09-15,0.0014937415562604963
2023-09-18,0.006490079291044776
2023-09-19,-0.00953906288486658
2023-09-20,-0.006923800634091757
2023-09-21,-0.006758396233451426
2023-09-22,0.01814038814317673
2023-09-25,-0.00435518844361603
2023-09-26,-0.0041045890793887435
2023-09-27,0.00410402851285874
2023-09-28,0.00979126667909057
2023-10-09,-0.0048696384644055166
2023-10-10,-0.0029041810392996833
2023-10-11,0.0023379524962742174
2023-10-12,0.005212853790277519
2023-10-13,-0.006542976536312849
2023-10-16,-0.006319122532588455
2023-10-17,-0.0013876336559940433
2023-10-18,-0.017755684602494878
2023-10-19,-0.009004435057685152
2023-10-20,-0.008926385302325581
2023-10-23,-0.023667526785714283
2023-10-24,0.023682996093023257
2023-10-25,0.013745238980844338
2023-10-26,0.003080808257392598
2023-10-27,0.017309632205280777
2023-10-30,0.012395682595760507
2023-10-31,-0.0036140695038097007
2023-11-01,0.0019677395988112927
2023-11-02,-0.009516025631500745
2023-11-03,0.013975498886000743
2023-11-06,0.019836573048327137
2023-11-07,0.00554240089169608
2023-11-08,0.003259412551058299
2023-11-09,-0.005596495821727019
2023-11-10,-0.0015906555885629409
2023-11-13,0.01021654305864885
2023-11-14,0.0057922780252412775
2023-11-15,0.0064520473449684364
2023-11-16,-0.0074609439391126785
2023-11-17,0.00798227728285078
2023-11-20,0.010965654980523095
2023-11-21,-0.0018362221398108658
2023-11-22,-0.0038315263353115724
2023-11-23,0.00874665127919911
2023-11-24,-0.006079447905079719
2023-11-27,0.007298288176426983
2023-11-28,0.005918023730070448
2023-11-29,-0.009222226649369905
2023-11-30,-0.005715076723498889
2023-12-01,0.0037440242637525466
2023-12-04,-1.7732999814711906e-05
2023-12-05,-0.011878179292461568
2023-12-06,0.004785066296296296
2023-12-07,-0.0011595933679140421
2023-12-08,-0.007041352897611554
2023-12-11,0.008583168826360605
2023-12-12,0.005721942439385527
2023-12-13,-0.0038178473635522656
2023-12-14,-0.0010426423155169226
2023-12-15,-0.003444902163861661
2023-12-18,-0.010979400776770851
2023-12-19,0.0017164652109548483
2023-12-20,-0.007485776442307693
2023-12-21,0.0018084185616564995
2023-12-22,-0.011203078757626179
2023-12-25,-0.0005677489369569237
2023-12-26,-0.01113133123844732
2023-12-27,0.007263450480413895
2023-12-28,0.019409459519408503
2023-12-29,0.016291390910770368
2024-01-02,0.0035987081101053024
2024-01-03,-0.003948519024750647
2024-01-04,-0.0029956261544144816
2024-01-05,-0.0179114126661743
2024-01-08,-0.020599812407680947
2024-01-09,0.0036678796159527326
2024-01-10,-0.007603724252491694
2024-01-11,0.016668793911439116
2024-01-12,-0.011463449326195311
2024-01-15,-0.003541763196751569
2024-01-16,-3.3465682656826486e-05
2024-01-17,-0.024437885424354242
2024-01-18,-0.004402931772081874
2024-01-19,-0.010315839572192512
2024-01-22,-0.056347125023049976
2024-01-23,0.0036289784252258894
2024-01-24,0.014859029682890856
2024-01-25,0.0337201465437788
2024-01-26,-0.004073048286030225
2024-01-29,-0.03248369651741293
2024-01-30,-0.030446297217615628
2024-01-31,-0.04370874355195284
2024-02-01,-0.015950444362564483
2024-02-02,-0.042709043470252346
2024-02-05,-0.07931546481208548
